NAME	Endothelial	Neuron	Astrocyte	Pre Oligo	New Oligo	Mye-Oligo	Microglia	
ENSMUSG00000000094	238.60092668373142	1.2721213334996044	2.336149204282236	3.6492666260601054	1.0	1.0	1.0	
ENSMUSG00000000125	2.476703344103308	15.769461817722915	21.41593260737397	11.142341088515973	204.20942120653572	548.1363125311454	1.0	
ENSMUSG00000000159	494.4565828649754	1.0	1.707826257812676	1.299954310023058	1.0	1.0	2.467153179051331	
ENSMUSG00000000290	42.0708271382844	9.35832973157323	4.713120593588164	191.62690228021972	16.426862389050402	98.51216142950108	6467.4296375601025	
ENSMUSG00000000305	40.4432430014528	4366.220807864296	374.92686890668983	432.54498993548515	93.95925927940405	13.307487545587128	8.28543421508422	
ENSMUSG00000000318	1.0	7.11467975477641	1.0	19.985503263985816	2.0169677343146053	3.3568250213903057	1151.5636033139929	
ENSMUSG00000000530	5844.4778408210295	11.749351902949044	37.41586068252691	22.67256097258985	5.442137427462847	19.67024337975554	903.7604954362066	
ENSMUSG00000000562	1.0	1.0	1.0	14.705742257741775	1.0	1.0	840.059696748101	
ENSMUSG00000000567	162.37157068186605	362.22347712887904	6031.962083158176	220.57867046470167	63.57763046752937	35.5712029711078	32.621113448749576	
ENSMUSG00000000791	1.87395357489354	1.2245375489177892	1.1592629419368188	3.4972683662724418	121.60986142276542	240.90217984706203	11.601973157438906	
ENSMUSG00000000794	5.5102489514819375	169.89946685699593	3407.3843394134865	173.83424154597432	59.21333940349858	16.63698484749446	24.37780538082267	
ENSMUSG00000000805	10870.590880787666	35.49675898424648	49.7225959442562	25.315065617457932	7.843193163120565	31.843494193721725	121.86261528691408	
ENSMUSG00000000861	11.497160990469874	3424.2986570816765	31.181525161971095	42.311463207706225	12.017020812757469	70.60763114110286	33.87946456110392	
ENSMUSG00000000889	147.84093940014762	1.0	1.0	1.0	1.0	1.0	1.0	
ENSMUSG00000000982	16.821684547475247	7.561076507782476	12.362786758909888	530.5235201320895	12.83171217110333	40.155659628055076	17649.54074656374	
ENSMUSG00000001021	1.0	3.840307458243764	20.793236318560783	238.54778285533556	164.73379349865888	11.457067483106922	1.0	
ENSMUSG00000001029	3531.3031921650017	2.8399609488754436	9.225273407182316	2.20500347949961	1.4280505026432266	1.0	49.057986563406985	
ENSMUSG00000001247	4766.628226693247	23.5765630822912	35.28635060975648	10.542727199301714	17.76819928518483	38.74710745518428	89.08143896309448	
ENSMUSG00000001773	2.415652515625352	11.73077667116034	751.2680171495385	90.19037204234084	57.347298226499596	166.49207298163242	3.33819700881636	
ENSMUSG00000001946	11362.905137864176	36.18579151410523	62.65856656371945	21.445163020238326	10.891207063325767	23.091721624030157	116.03868806042472	
ENSMUSG00000001985	5.676686908236453	929.9816739984246	7.433570114783203	2067.4315307071033	2518.443900002185	407.32280096724975	34.65525994757501	
